,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,target
16,3.631085112088254,-0.7008989218006942,-0.5594972843482541,-0.9175175544959052,-0.3356161123085316,0.42159155019670863,4
17,1.10771479020922,-0.27589363659993604,2.5507811318678706,-0.7466908999377146,2.4161746699796454,1.6259701817535883,2
18,-2.7337243860134794,1.1703839907858071,-1.0511936064008645,0.21707705378761866,-0.6602694485571368,-1.6181248570522704,0
19,-1.1536627416490957,-0.4905512106913892,-1.2217866662344246,1.1985233331641778,-1.645471235572484,-0.3973069614222231,1
20,-2.138806306778424,-0.008230347298653573,0.14886599595163852,1.0630351739747494,-0.27698364324597,-0.01176729841256252,1
21,-1.3849295687131329,1.6400715891625235,1.613428600605579,0.5209506358634153,1.582621652805886,0.3586008780621301,3
22,-0.9602295513397796,-3.144637992791744,-2.019482768727269,-3.0202375923373808,-1.1858971932284947,-1.8170373409345448,3
23,-0.18805651685285985,-0.6705649802710452,0.2988867923681158,0.3945608175901818,-0.06404163214984315,0.504422050419623,3
24,-0.4924208650591231,-0.8794374795856168,-1.1726722168751245,-2.2416752485117826,-0.2608548592459149,-1.5301733334184289,1
25,0.3271509720734562,0.3924625954614021,-1.1707476222683402,-0.3879962105995513,-0.7559691132069655,-0.918363315350182,4
26,-1.0366062920008787,1.242310721463857,-1.6754211875467508,-1.031452124761984,-0.6890886258621592,-2.111117250646804,0
27,-1.5342225282647082,2.115459900776309,1.5131084618533406,0.5011588802065429,1.6203019833406618,0.10612213970062916,3
28,-0.5673089702427784,1.6543213829389298,-0.8215018246231321,1.5617807870611466,-0.9599221479291902,-0.4935711765790754,1
29,-0.293265416826489,-1.8028224970875768,-1.3241703001534453,2.006033236179256,-2.401452985634414,0.5001233169589396,1
30,-0.13762260058561882,-1.0699369157196053,-0.2966227529402663,0.17428468907004668,-0.578094182731032,0.17853765874668184,3
31,-0.3499929912088715,-0.435112802762289,-0.6038537516881048,-1.9987089775322997,0.2273297907630633,-1.1747178572303278,3
32,2.3580173517199827,1.217410857262779,1.2459956323316481,0.35271423536672364,1.1599400140526264,1.1596471734080451,4
33,-3.0602430750206224,0.3892487874227306,-1.9351145681672663,-1.26453387431559,-0.9733712560763368,-2.6363782024725686,1
34,-1.8830353970619005,1.4773947609298728,-0.6972969905181851,0.8430021325933845,-0.5650691631838414,-1.0082060113600873,0
35,-1.860198717767264,2.4515089739713263,-0.485104666514059,-0.568964733520357,0.4412832642601121,-1.7619543407091938,2
36,-0.8713226881801748,-0.5747859539561273,-0.5985168664797405,-0.1890949938472286,-0.5519904494947011,-0.5005906064745805,3
37,-1.8866713980891625,5.7477871948181845,2.825691214145265,1.810148767678736,3.0622610750579216,0.277862699282916,3
38,-1.1339368910469978,-0.8290824321857321,-1.0554530681032281,0.4928200702830353,-1.286016021097086,-0.4853591628150134,1
39,1.7151638845210373,1.6141961418912871,0.2990367172044397,1.0930854228472349,0.14239429439269313,0.6025103425621189,4
40,0.5884230579217513,-0.4983182040160635,-1.0370386914079266,-0.8899369541983755,-0.6458816248287447,-0.7109930142340534,3
41,-1.1080871336246745,-1.9857562943566536,-0.9128708026957829,-1.2182650629457177,-0.7172535219577052,-0.7635994008353785,1
42,1.5773576219544554,0.5085720359047321,1.3910116106848855,-2.198760711990833,2.2072462622070423,0.18373098781300226,4
43,2.4845619452273033,0.6118119395453612,-0.8790335817733319,-0.0614764443820568,-0.6361133075764565,-0.10777543306031127,2
44,-0.8251515691506388,-1.6546633173158596,-2.1329368527180548,1.8123394564313944,-2.9682288005692947,-0.26228821069679165,1
45,0.8275109426135627,-0.4730491995812566,-0.9738048425012786,1.1770669608264526,-1.4607179861866326,0.2547674970093878,2
46,-2.089646793569844,1.4213705613841183,0.9163535355627824,-0.019226452384344398,1.1744899911369382,-0.41525449097400496,2
47,2.7564142594208296,0.8070163673898065,0.31380201330030705,-0.30750351013431865,0.5321288822176643,0.5343281868969443,4
48,1.0214413759219647,1.0153636422574337,-0.31913878894508,-0.4763521639728061,0.1451959169983134,-0.4394959419231684,4
49,-1.0011273380520496,-1.7893999947190191,-2.593417488274293,-2.6941791415601237,-1.4947488071868438,-2.4528929414817786,1
50,-1.4057689477348188,-0.7929733414078921,-1.4949761839778763,-0.988123794639738,-1.0257865456009798,-1.4624701990487248,1
51,0.9912891074993441,-1.7906314850621463,2.0873524205152103,0.7797716608968992,1.020066220447532,2.4124448479002885,4
52,-0.3202544975197357,-0.920408886198715,1.1794720882730876,1.4618278637409556,0.1864866008772528,1.5383034375750089,1
53,-1.021774529788885,0.6286196054749069,0.865563505163602,0.740203682182879,0.6015217106527309,0.3904694350333301,3
54,-1.4602905070694323,1.0122676767563197,0.9573742051633504,1.9186652608476396,0.2841111017148451,0.7147822191930236,3
55,-1.2225495983655956,3.748406338683876,1.639543275665119,2.2966011220914377,1.3525531807860889,0.5292162756314422,3
56,-0.8236689701633398,1.3207688040304486,0.8506842663821919,1.83015851819428,0.2893997922917094,0.6835985631712128,3
57,1.2825928471874368,0.4925838104273645,0.1604805464637904,-0.7188178247745713,0.5300559122732217,-0.02085030218280676,4
58,-1.037400098854375,2.2364035399806825,1.1715722252263343,1.6135158048710883,0.8770175990307532,0.4576374205612659,3
59,-0.6653691397592861,2.086472965568564,1.5522706509260455,-1.6278628383671996,2.5251673079782893,-0.5343475888398203,0
60,-1.6967274285788825,4.59723400980495,2.4374818666907223,1.1823936074084238,2.717258873506008,0.17077538508267165,3
61,-2.2267422364254763,-0.17232052835841927,-1.5360209203618227,-0.2635351051363575,-1.2022075422141685,-1.5823215493622342,1
62,1.0132167383715291,1.0872020145177663,1.9470641041058487,-0.5373007622412664,2.1338389493086485,0.9062593828144314,2
63,0.23619180663055275,-2.1756654943495093,-0.8840607628133359,0.13541112205322658,-1.3352941367193636,0.231480313172696,2
64,-0.24898273114439504,0.358870100765329,0.7524851640856975,-1.0892319363737848,1.1946496868199938,-0.16944382432101668,4
65,-0.2287036250061283,-0.02414194953618276,2.0862889283408004,-0.7368039776965656,2.100580698764116,0.92153744408654,2
66,-2.1969414011809807,-0.009491092706463644,-2.069463751209593,0.3114291410909717,-1.8644048268370013,-1.7095525446600852,1
67,-0.6074334655542248,-0.6335376559888204,0.40908589035523546,0.0956349043178617,0.17391666746070647,0.3261623414850626,3
68,-0.7620392432067635,0.12585998532314302,0.11760135156430927,-1.7973287040317278,0.9032222430573836,-0.9218620898576526,0
69,-0.5371157282781719,0.8028675883870708,1.1488018887346665,-1.3192876368923927,1.7427468351341633,-0.23140686419773626,2
70,-1.1903842212243476,3.4816931971365435,-2.6205992365271733,-1.651047798674418,-0.7072756469258392,-3.671128062930248,0
71,2.279643752116899,3.3484220964092364,-1.880861786059608,-2.2615977540539114,0.08098887661355425,-2.5332966453801555,4
72,2.2102743970108105,1.3854310034618569,0.34542139038151376,-1.2659718666858335,1.110871193177826,-0.16715791299055116,4
73,-1.1409127996136783,-1.2904594340295674,-1.8344209819237343,0.9060614775623196,-2.237732628846877,-0.6529494312782658,1
74,-2.9187775270074363,0.5142446215468026,-2.035220185351568,-0.7328361997943995,-1.2565513461621358,-2.4746747421404645,1
75,0.7424810634601677,-1.675429452077407,1.0558374178445291,2.9133622636869907,-0.7313470809838196,2.578574941985651,1
76,2.38627926895185,0.457437667680495,-0.4916122828570102,-0.40362832976766505,-0.19387056994137192,0.007504218042571953,4
77,-1.7473978153709604,1.5378544470834523,0.7761114002005569,-1.4816214240238827,1.6900682560979932,-1.0653161173105634,2
78,0.3543101510183464,1.3078424235617647,-2.053769640799528,-1.248780727380962,-0.9359990336666912,-2.094927095515392,4
79,1.8449852916271883,1.4922269345212154,2.178201745136564,-0.2950511038263189,2.3087077123767203,1.2441260431577748,4
80,-0.5301708030273482,-0.8992416492700457,0.3909397051854352,1.1046205858590326,-0.3308204634134468,0.8411941243530737,3
81,-1.0389246046687224,1.0667581923134886,-1.730945648473242,-0.7907852332027318,-0.8795220443730846,-1.9912766886425723,0
82,2.6965979028312166,-2.502424635478075,0.5683203831119426,1.180355688442004,-0.6566879793891822,2.3035239161727596,2
83,-0.8131803726380818,0.4821231466113001,1.3349965016742398,-0.4798360510551664,1.47919185101619,0.2628907855050808,0
84,-0.17211561964849298,-2.9201771269118977,-3.084136602539431,2.7853462960576265,-4.507318252471602,0.11447466365472958,1
85,-1.514901532175239,-0.5664614477508219,-1.5644984642030613,0.7168210932056669,-1.7473652595892588,-0.8823750855954862,1
86,1.5817520569839567,-0.6000162808986229,-1.7133681538098982,1.7502210289218283,-2.3827534450241394,0.2752809711459787,3
87,-0.8001346485021081,0.7365125993134176,0.38601676559372855,-1.3233146747167766,1.0792940131723066,-0.7509131296515301,0
88,-0.2591295108392242,-1.3170215405634127,0.5344901815481768,1.2869486625756612,-0.3887253937526133,1.2030586773394163,1
89,-1.7681109096347685,0.3034739220058528,-0.2246778058162966,0.4087405556770409,-0.256346872866686,-0.5159941516949835,0
90,1.1477552735574914,-0.8122982729231918,1.7469032186775757,0.6926836765241049,0.9923979652947796,1.91102685072098,4
91,-0.019855848489543467,0.594803451718214,-0.9422271155035642,1.2083550719470078,-1.176675646732951,-0.2549763437782608,0
92,-0.850475829123476,-0.17385878964041224,0.6264993910668077,-1.549246921618972,1.16674534284548,-0.4361849182979234,0
93,2.321388559933663,-1.0113120640323492,-0.8285345678656555,-1.8360827774103743,-0.22599139708800475,-0.3775960099289039,3
94,-0.9406079490906296,0.4549984569460911,1.0704737908120203,-0.023379401852600568,1.0561640198275746,0.267841318089535,0
95,-0.9819260734492926,-1.1382221790836224,0.7469213159743227,1.296665737654012,-0.15306879791245045,1.0965024328323905,3
96,2.650049425519394,-1.484904221456083,-0.3825329325932899,0.6926611153665361,-1.026332049863906,1.1926979648537699,2
97,3.2782020575258946,-0.2966834813094019,0.4177169412957149,-2.2589229208041863,1.1710334225297618,0.2434312718499841,4
98,2.042635455505132,1.1601572550649473,-0.3517727238207629,-1.352247535798753,0.4988045421257617,-0.6082437590021657,4
99,-0.692097214830665,-0.4699130440867798,0.5432060274616117,1.083768340803218,-0.08643887134235495,0.7544289264121521,3
100,-1.8235697684706798,-0.4804187247302804,-1.8531530155261409,0.5186372496943098,-1.88500717090602,-1.249792923158777,1
101,3.3707477776194272,1.7930816276547146,0.7566593473455325,0.9530946129339446,0.6019911057512933,1.2004380987472627,4
102,1.0477239333886903,0.3015876728197051,-0.12993704171735276,-0.3435209138092236,0.08246474602201717,-0.0444451393631462,4
103,1.146401194309544,-4.098098886222875,-0.09775863111911433,1.4684627644992378,-1.6947200702996308,2.095192796452293,2
104,0.36873041471335455,-1.5767696315426667,-0.09805058665508404,-2.206024614662468,0.4640380190655763,-0.4194612189351839,1
105,-0.4861159133336788,-0.05069421330891899,0.9595036698442164,-3.0227964320706584,2.0944813436776286,-0.7958579701235152,4
106,-3.1146216679494048,0.7154315802801365,-1.0872564722260256,0.2672065432393371,-0.8119292955422208,-1.5804707104789544,0
107,-1.7457010208195818,1.1728940071129823,-1.5188417874142517,1.2410622901164194,-1.5128821327783162,-1.2184001688472963,0
108,1.4443822431280278,1.1742400640911477,0.20190347835679606,-1.5552942267523262,1.0754945660367676,-0.5124321492727116,4
109,2.206201385090486,1.2876674029422863,0.008962337395678643,-1.4299915345708698,0.8679973749329163,-0.4150657559221771,4
110,-3.811694363152339,-0.2377402267312079,0.004562773098885753,-0.6305403882689797,0.29268843520415844,-1.1799046911522195,0
111,-1.3880362068526275,0.5788542948839273,3.405114257803808,-0.4111411251579242,3.262603905944087,1.388182387510524,1
112,0.3911006278437292,0.08655416294346585,0.3361395887388119,-2.740267075886412,1.45444684344777,-0.8744169502858734,4
113,-0.9016954484253272,1.875226004562368,1.2093025413303342,2.590880384064873,0.4097814399276387,1.0377287496509902,3
114,-1.829636963858428,1.5421327249586183,-1.2062632742533008,0.6876312816510626,-0.9224912750134728,-1.3928763021569657,0
115,-1.6199600682746715,-0.8842628569148119,-1.1617118429139006,0.02808967147348196,-1.1845243913391372,-0.8562988285843349,1
116,-0.31864791651726265,-0.3552386697234079,-0.18506884049432687,-0.5822041276322334,0.008853934218111092,-0.33498058886543136,3
117,0.007354748118456822,-0.290474259891627,1.4321011867257023,-1.0618416442251284,1.6078193580869635,0.5232399840093829,2
118,-1.0577329609412518,-0.7927946004603434,0.8704682734152813,0.11325780724665048,0.5344072225171722,0.5490327908321847,3
119,3.0023420675026022,-2.323740161529948,-2.182429319069114,-1.0035707184929603,-2.0633777191522977,-0.28666263901755473,3
120,-0.9268839668424416,2.767442911311569,1.1691242593482585,0.7120204068121945,1.3776246545626205,-0.05618508306192105,3
121,-4.119710246327207,2.2066733507850924,-0.154120716885201,-3.868691027510404,2.103787034213929,-3.462881353923547,1
122,1.3772495900163408,1.1453164765334112,-0.771647340218576,-1.1147506323989862,0.0486879730313472,-0.9345745771733556,4
123,-1.2799046838523878,-0.8548614515886029,-0.205791046069888,-1.0205677188663334,0.07755072952283706,-0.6310642343239292,1
124,1.3859593852799452,1.005693806218776,0.7325301846909565,-1.3551427999577383,1.4082311880596947,-0.0654598832695481,4
125,0.7844944018902307,-2.737975285452225,-2.643923266810912,-1.5824776245887708,-2.2675741101171374,-1.2651007457974408,3
126,-1.547166084176664,2.0009465251318215,1.3501449831165042,-2.604170164914024,2.7607807263728605,-1.2737036387142209,2
127,0.4412684165874642,-0.4086354804889201,-0.4808312237408703,-1.3602399496911015,0.05394176625092484,-0.6322992230349332,4
128,-0.3240635889196115,-0.13560842223445713,0.4231179877401863,0.14506368191096194,0.2769445847926252,0.2786907543184487,3
129,-2.293687468220449,-0.7845073316348641,0.911216843795284,1.0419343649062354,0.20621404951514066,0.6431110656998565,1
130,-2.7142657821481606,-0.007442658007387416,-1.4388592118271508,0.5654600458244025,-1.4186040509388778,-1.348825097433552,0
131,3.2218042486633984,-0.11950959239054093,0.957406427421168,-0.3757529316662962,0.8847557150160761,1.3024332267058505,2
132,1.0500521513936494,1.188170192978368,-0.06564940272293751,0.5565024487088457,-0.031684263908570355,0.10774235225186828,4
133,-1.125896232177264,0.8568236254136129,-1.1117328652564074,-0.36515428734296784,-0.5748268505121933,-1.3894852211506632,0
134,-1.2152433808788583,0.7162841471107408,-2.0602922313304366,-0.26418508535274543,-1.4631496283355256,-1.9116060576869685,0
135,1.0786319854083215,-0.7665690820363005,-0.5947517380869267,1.505372527198019,-1.3480746979162777,0.7805368600084793,2
136,2.514214085950296,-0.6009825715169153,-0.9854621170966038,-0.8599895041275005,-0.6786559401864932,-0.1362014137174038,3
137,-1.7428105648633883,2.198686601605104,0.1278728021744957,0.05837172995652695,0.6413136066746267,-1.0129126019759511,2
138,0.2442933839807457,1.3522270696225922,-1.060380413428272,1.1910819205929282,-1.097327799800499,-0.4953831528849197,0
139,-3.0372629048261426,1.4987292837188604,0.004569088117371667,-0.3737931241435566,0.5789192406088599,-1.3954071990971475,2
140,-1.3917897485933703,0.8357918363882406,-3.8229662104395183,-0.1683149686177856,-2.985061385381888,-3.0383242334874416,0
141,1.11778514145415,0.5441085949949063,-0.3683770038150616,-0.3814987250712528,-0.050415626325754526,-0.2623977585117617,3
142,2.965393422746306,-0.08528356097465861,-0.8789352035085524,0.3218524085748794,-0.9722049212067004,0.3894038335640475,2
143,-1.1867016348660044,3.6810546142280067,-1.2854747500393575,1.1193054706979892,-0.6800405982925044,-1.7390222789729357,0
144,-1.2354927750486209,0.6255996520774111,-0.990295214396174,0.4936097472860257,-0.8844268371773051,-0.9107904183737108,0
145,-1.2096046245791443,-1.5122615241761663,-0.7189448061384369,-0.8644335754621202,-0.5856470916891194,-0.6642443367754431,1
146,-1.4598032226749371,0.678102235886378,1.3370323091626517,0.6140886416138427,1.080265478365448,0.498988535439004,2
147,-2.144657104803991,-0.07829605939638595,-1.515195240992325,-0.5568835887683029,-1.0403270235015816,-1.7004440793352045,1
148,-0.7467514114507109,-0.3304176129505369,0.5633882166886071,0.6556758589302576,0.14521194355351064,0.5298386899699541,1
149,-1.894654103422381,1.770577995519416,0.17901287318423953,0.7050925021506241,0.3149567254469735,-0.6184663728298951,0
150,-0.9971717481230692,2.9979701176807274,2.8402553414100464,0.20428319754043026,3.082203620630352,0.6705506220250254,4
151,-1.389731569475241,3.2152957333168226,1.7443419152469126,1.299642361936677,1.7396836703046608,0.2906675963023811,3
152,-0.44122095273335504,-2.046835359254294,-2.18654671639598,1.9426980803874567,-3.1698475818168848,-0.02221739906804454,2
153,1.913678935652752,-0.0881481181065289,-0.22691914148991035,-1.430135109275975,0.3464130793825049,-0.2204960192524671,4
154,0.4331409678637985,-1.2026681682664428,-0.5934675203010469,-2.2071580617592312,0.12622000017945845,-0.8213088884121929,3
155,1.3815899328624028,-0.7720991054596897,1.5318989263815386,0.12938898990411385,1.049532794216694,1.5893736216218808,4
156,1.2131675628637917,0.6986200171584298,1.9546481690201052,-1.4933359618169932,2.4467734897433893,0.6766579942433731,4
157,-1.3895671116627872,-0.0740018840182084,-0.6598292198282304,0.23402950606081874,-0.6535625528109279,-0.6454465537670936,0
158,-0.2775807268399544,-1.6418765823021488,-1.3705467639964857,2.179124199905001,-2.476419849002724,0.5000647008499499,1
159,-1.3196407331778386,0.7737281116340948,1.2971627395881962,1.3016701353313471,0.7762707069875451,0.7721136492467267,3
160,-4.854263496771608,2.6084704305029875,-1.2198881451062418,-1.7472209087687545,0.4059466750943873,-3.5355124306461536,2
161,-0.9661569868549459,1.2621413546156341,0.995846312985726,1.2168450538318079,0.6613327189409524,0.4948683194925289,3
162,-0.8617551748382204,0.6474985520821362,-0.639106295221386,-1.5281934494076004,0.2655802959869128,-1.457649958187763,0
163,-2.7191506859879557,-0.11458198468873435,0.7966725077862007,0.3295733844410777,0.5749685310003333,-0.04084799909255324,2
164,-1.5535296955331064,1.3236624995815292,0.5194935246209158,-0.4145773268661621,0.9658749468929224,-0.6579356264845829,2
165,-0.3000707188481939,2.4567442979115874,-2.0251125999984367,-0.15462494439530472,-1.086752328155981,-2.132288926332462,4
166,-0.3393002558016713,-1.3689539783903384,-1.2746857621680323,0.7985937514888286,-1.74716881390023,-0.12209399320225554,0
167,0.5396226767141132,-2.2178809013645457,0.7870261983955491,1.27342937245281,-0.3958104274874492,1.8321688002340908,2
168,-0.511615795271527,0.6650911836634066,1.9023880181977493,-2.350015032874333,2.7905898183401705,-0.1542355777527078,0
169,2.5557950593235192,-0.829627590869698,3.1416852665258097,-2.6721568347539564,3.5729696699366094,1.7198884710349325,2
170,-1.0824136871043324,1.343721983773252,-1.1043068095189374,-0.4284635583650312,-0.42761522480860303,-1.5474816597155263,0
171,-1.0465697582501057,4.0615162054532,-1.6275047243856609,-1.1494685852505018,0.0683415424995415,-2.9858666329810086,0
172,-1.1452342808055258,2.294608520465117,-2.847624945494304,-2.5168856032821187,-0.8192723104676978,-3.805973771712496,0
173,-0.3257989141872524,1.059835863514866,1.2225594058827365,-1.4857397068267733,1.932478440953017,-0.279101358005307,4
174,1.6781905391808614,0.2453838876792507,-0.3959126578914645,-0.9569322428019928,0.08586670537924862,-0.2866564471657053,4
175,-2.0474371098647497,-0.4788970375106311,-2.7376894958923232,-0.2381389635071727,-2.3208986620240384,-2.172348922448856,1
176,0.19257917796332516,1.033888445932432,-0.10441897512069898,0.6155797480882161,-0.10841797382978093,-0.06692432715193106,4
177,2.4420670512769824,-0.6780264243766725,0.22127830799593085,0.4521949712179301,-0.21158652767615105,1.1652322949015153,2
178,-0.9557370678273576,-1.238045309425365,-2.9686383658543685,-2.4091817856463367,-1.8075149973714608,-2.718452661818369,1
179,-1.5318579403922792,0.021337458133755538,0.056281782800504006,-1.2027868326898392,0.5916530142030929,-0.8767037920490252,3
180,-1.228088921269031,1.2631778874922197,1.2060474805556398,0.5615413105641598,1.1233820296342845,0.2794585376490091,3
181,1.5848727398642026,-1.4705248760300875,-1.5774784109291458,-0.5827939941763979,-1.4898154055895003,-0.3619530990364286,3
182,1.8287980769624552,-0.4844485144883601,-0.7905044298116213,0.9539018703375932,-1.2329764213414247,0.5365176147966886,2
183,-2.3934184184057656,3.0991069122638764,-1.1294910572911778,-0.7560025299481825,0.13093211147402506,-2.5716029815843644,2
184,-2.7961736908194035,0.3332769533544009,-0.6948920792473531,0.2901555305272137,-0.5816715049156582,-1.131153457663302,0
185,-0.3261127275289756,1.0666891015017104,0.534178067045479,-0.5276901154821136,0.9397434191815616,-0.3007112956541647,3
186,-1.4179166557339349,2.671218658384022,-3.8570300717101587,0.02763091087106417,-2.6623930659479487,-3.5379603249237137,0
187,0.495771372891904,-2.8891850418156637,-1.3211566478361512,-1.3436587495808092,-1.2620546085543287,-0.3790370704671761,1
188,-0.029430182771420618,-1.5952960055834615,0.567639967334292,1.291311471915806,-0.4326697598112433,1.3689575023410008,1
189,4.368767980791503,1.0758017806539726,0.6249697886564289,-2.0241268640204253,1.5518182593733578,0.33822506490862114,4
190,0.629792483022543,-3.2935206412776217,0.03460542284473367,0.9595422954712629,-1.1658704366571786,1.5848061897937162,2
191,-1.201973797242645,2.4350155442462453,1.5581963228265021,1.7593935281808064,1.1979592115108402,0.6545707755692266,3
192,1.498975064430771,0.35588468706014376,-0.9777638500691234,-1.4049200021060266,-0.19528694150711634,-0.9138601899839884,4
193,0.2629918437638197,-1.3105373734420651,-1.6314439429430296,-2.1074888617866208,-0.8289232112050711,-1.4298576161941838,1
194,2.3516858354197834,-0.7147343976707115,-0.7203917925685515,-2.3960694112071805,0.17206484262466093,-0.6291350854086575,4
195,-1.0348585424072958,1.5286446731633696,-0.0903232985006257,0.5400132534261237,0.07805781596554437,-0.5579224783864499,0
196,-0.9524688205812576,0.8679983018650329,0.8031711058280199,1.1098779772639429,0.4474713135097016,0.4537308476274528,3
197,-3.0305759952315725,2.2706119337427184,0.4801371643058672,-0.8678400916585116,1.3775455411363722,-1.5426278788326198,2
198,0.5719570411779635,1.6714825051612483,-1.5623059574007088,2.031873702156554,-1.8136044065591628,-0.461032703508,0
199,-1.1362002311501134,1.8115333351352076,-1.9507904564396592,-0.4833573934329693,-1.019622147967003,-2.2471409283332786,0
200,-1.089725612657837,0.19406748731441226,1.3276397314946795,-2.6855859476806145,2.339076273684958,-0.6573382853349655,4
201,-0.14217270818033098,-0.7813627792126572,-1.9334986948266852,-0.5988761482387885,-1.5897944412111555,-1.2440213872582142,4
202,1.5685728629118592,1.2060638306950342,0.4532262372728342,-1.1373203398069938,1.1202711817866682,-0.15867958854125053,0
203,-2.7535027255706157,0.9038952971885292,1.0827293726309386,-1.6558969401872283,1.897842200724676,-1.0194225202160971,2
204,2.0266529332209555,-3.8223744234030317,-0.0769322750479805,3.9661457442106394,-2.681442029676256,3.3072098190830537,1
205,-1.749946619919449,1.23506508414445,-0.029436537393180636,0.09681660320398144,0.2624285854370739,-0.8042234388302392,2
206,-0.34249681296058543,0.8286137588706044,1.3123601388213983,-0.3923684987134329,1.4950169340466508,0.3032288367325222,2
207,-0.9982841689577384,1.1126262390097643,-0.5022212436658506,-0.6003197632178142,0.1053165947132214,-1.1576677507919788,0
208,-1.5360096252125168,-1.9055905416338468,-4.862926788952803,1.5688031189958274,-5.254247468986389,-2.154472158223722,1
209,-1.8184985540282013,3.1508189626757392,-0.4693932421485333,0.8855969834004234,0.006900852283486969,-1.3388137633829904,0
210,0.07824163651719185,-2.235569548218519,-0.4818996694966279,1.6150579693012013,-1.6237142170851195,1.0807835626241122,1
211,-0.8449331397302963,2.443301751494852,1.1569046271530663,1.3442773493292937,1.0226508469192406,0.3223548707618155,3
212,1.6295725842422089,3.309717268608513,3.2029822721423784,2.403419980674017,2.486793764800262,2.4090604411012104,4
213,-0.4383067488106511,-1.683338980161843,-1.4762514101080746,-0.3432496401965144,-1.5118231095552934,-0.6588403046901371,1
214,-0.4212485780158376,-0.08385702606356492,0.02692890649700108,0.5014127250266016,-0.19898185266610166,0.14432745920451906,3
215,-1.1805537400874138,0.8954570192760466,0.3942793100469011,-2.052263834668941,1.4387523194117773,-1.2001817199480298,2
216,-0.3637260505700115,-2.1149373193574847,-0.9217694448213464,0.2448376538393302,-1.3868623082295053,0.08053734422171688,2
217,-1.6010338192414213,1.3513463525360747,-0.077137564394261,0.3797571035034415,0.12674489724670562,-0.7106879611151489,0
218,0.2694714790202568,-2.4637916423759574,-1.4381122075803547,2.2517422085504437,-2.7707010937136927,0.8793215926696742,1
219,2.854915730087076,-0.99223390770679,1.275014107156756,-1.5760129305914572,1.464081237561847,1.1599337156884628,4
220,2.3491144369968024,0.4662081618296869,0.5817687657716134,-1.6948893439441668,1.2741795156374955,0.11107669272948373,4
221,1.8011023764510568,0.1533834983697897,-1.4978172645610717,0.35794765674812834,-1.4380801457897712,-0.3504380301682177,3
222,-1.1421195695271886,0.4363212174086142,-0.7886821607866806,0.5612596785065449,-0.7864828262266025,-0.6766960031958961,0
223,-1.367529427284048,-0.8202101470659656,-1.1220901211892982,0.7046491983516163,-1.4254315867111609,-0.5002302617613753,1
224,0.9177612979123364,1.3169386674068382,0.8979087765686625,0.6760982220144296,0.7785116108096539,0.6782808367065993,4
225,-1.1781397946930543,-0.8901008893909952,1.5305871368897732,1.0236872236276788,0.6974681069861192,1.3379378542848583,1
226,-1.8036122746541623,0.7711282618903621,-1.0623662439492922,0.9456342772396468,-1.0903363611675445,-0.955660714729591,0
227,-3.6433659784344288,2.8926277571823014,-0.23708955272918075,-2.0059796728409323,1.4006354407274515,-2.8114801996414234,2
228,2.3828266527204494,0.640447081969046,0.4569175700829717,-2.040746948950935,1.3530515870763586,-0.15568519844982553,3
229,-3.1379997155360138,-0.35932148531911606,1.8909143826914458,-0.3709404356147692,1.7602928208625237,0.3025450073816212,2
230,1.64244490456318,1.1586632552839096,-1.249712954738507,1.1324782538198301,-1.3101547803807918,-0.21565308989507687,4
